Taxon	Species	Genus	Family	Museum Number	Locality	Formation	Age		Lithology	Grain Size	Specimen Info. I eventually stopped recording this.	Publication. I also eventually stopped recording this.	Notes	Preservational State/Notes	More Notes	Strat Citation		Subperiod	*For questions or copies of photographs corresponding to specimens contact J. Thompson
Jacksonechinus sp.	sp.	Jacksonechinus	Proterocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	mudstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Jacksonechinus sp.	sp.	Jacksonechinus	Proterocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	mudstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Jacksonechinus sp.	sp.	Jacksonechinus	Proterocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	mudstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Moscovian Stage), Myachkovian Regional Substage, Peski Formation"	Moscovian		Carbonate	?						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Moscovian Stage), Myachkovian Regional Substage, Peski Formation"	Moscovian		Carbonate	?						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Moscovian Stage), Myachkovian Regional Substage, Peski Formation"	Moscovian		Carbonate	?						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Moscovian Stage), Myachkovian Regional Substage, Peski Formation"	Moscovian		Carbonate	?						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Moscovian Stage), Myachkovian Regional Substage, Peski Formation"	Moscovian		Carbonate	?						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Domodedovo quarry, Domodedovo district, Moscow Region"	"Upper Carboniferous (Moscovian Stage), Myachkovian Regional Substage, ?Peski Formation"	Moscovian		Carbonate	Wackestone						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Afanasevo Quarry, Voskresensk district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member"	Kasimovian		Carbonate	?						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Afanasevo Quarry, Voskresensk district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member"	Kasimovian		Carbonate	mudstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Afanasevo Quarry, Voskresensk district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member"	Kasimovian		Carbonate	?			"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member, 56 bed"			G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Afanasevo Quarry, Voskresensk district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member"	Kasimovian		Carbonate	Wackestone						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Afanasevo Quarry, Voskresensk district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member"	Kasimovian		Carbonate	?						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Afanasevo Quarry, Voskresensk district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member"	Kasimovian		Carbonate	mudstone			"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member, ?52 bed"			G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Afanasevo Quarry, Voskresensk district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member"	Kasimovian		Carbonate	?						G. Mirantsev Pers Comm.		Pennsylvanian	
Jacksonechinus sp.	sp.	Jacksonechinus	Proterocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	mudstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Jacksonechinus sp.	sp.	Jacksonechinus	Proterocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	mudstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Jacksonechinus sp.	sp.	Jacksonechinus	Proterocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	mudstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Lepidesthes sp.	sp.	Lepidesthes	Lepidesthidae	"PIN 5450, uncat."	"Domodedovo quarry, Domodedovo district, Moscow Region"	"Upper Carboniferous (Moscovian Stage), Myachkovian Regional Substage, Domodedovo Formation"	Moscovian		Carbonate	mudstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris nikitini	nikitini	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Gzhel Quarry, Moscow Region"	"Upper Carboniferous (Gzhelian Stage), Dobryatino Regional Substage, Kosherovo Formation "	Gzhelian		Carbonate	Wackestone						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris subwortheni	subwortheni	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Dumps of an old quarry, near Shifernaya, Medvedka river, Voskresensk (Moscow Region)"	"Upper Carboniferous (Kasimovian Stage), ?Khamovnichean Regional Substage, ?Neverovo Formation"	Kasimovian		Carbonate	mudstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Jacksonechinus sp.	sp.	Jacksonechinus	Proterocidaridae	"PIN 5450, uncat."	"Kasimovskiy quarry, near v. Tashenka, Kasimovskiy district, Ryazan Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	Packstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Jacksonechinus sp.	sp.	Jacksonechinus	Proterocidaridae	"PIN 5450, uncat."	"Peski quarry, Kolomenskiy district, Moscow Region"	"Upper Carboniferous (Moscovian Stage), Myachkovian Regional Substage, Peski Formation"	Moscovian		Carbonate	mudstone						G. Mirantsev Pers Comm.		Pennsylvanian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	"PIN 5450, uncat."	"Afanasevo Quarry, Voskresensk district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member"	Kasimovian		Carbonate	mudstone			"Upper Carboniferous (Kasimovian Stage), Khamovnichean Regional Substage, Neverovo Formation, Upper member, 52 bed"			G. Mirantsev Pers Comm.		Pennsylvanian	
Perischodomus fraiponti	fraiponti	Perischodomus	Proterocidaridae	Maredsous 163	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Perischodomus fraiponti	fraiponti	Perischodomus	Proterocidaridae	Maredsous 164	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Perischodomus fraiponti	fraiponti	Perischodomus	Proterocidaridae	Maredsous 171	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Perischodomus fraiponti	fraiponti	Perischodomus	Proterocidaridae	Maredsous 199	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 75	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 74	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 76	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 88	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 83	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 91	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Palaechinid indet.	?	?	Palaechinidae	Maredsous 80	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 93	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Palaechinid indet.	?	?	Palaechinidae	Maredsous 179	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 110	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Palaechinid indet.	?	?	Palaechinidae	Maredsous 169	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Archaeocidaris wervekei	wervekei	Archaeocidaris	Archaeocidaridae	Maredsous 100	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 85	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Perischodomus fraiponti	fraiponti	Perischodomus	Proterocidaridae	Maredsous 165	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Palaechinid indet.	?	?	Palaechinidae	Maredsous 150	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Perischodomus fraiponti	fraiponti	Perischodomus	Proterocidaridae	Maredsous 148	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 87	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 122	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Perischodomus fraiponti	fraiponti	Perischodomus	Proterocidaridae	Maredsous 81	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 98	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 79	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 89	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Maredsous 77	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Fournierechinus deneensis	deneensis	Fournierechinus	Proterocidaridae	Maredsous 140	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Fournierechinus deneensis	deneensis	Fournierechinus	Proterocidaridae	Maredsous 141	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 1204	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 1277	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 128	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 126	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 130	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 134	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 156	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 131	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 136	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 125	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 137	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Palaechinid indet.	?	?	Palaechinidae	Maredsous 139	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 135	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 146	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 145	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Maredsous 127	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Hyattechinus elegans	elegans	Hyattechinus	Proterocidaridae	ULg.PA.2014.12.12	"Tournai, Belgium"	Tournaisian	Tournaisian		Carbonate	?						"Thompson and Denayer, 2016"		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Liege 11222	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Liege 35.4	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Liege 35.504	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Liege 11.228	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Liege 11225	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Liege 375	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	anglicus	Lovenechinus	Palaechinidae	Liege 11227	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Archaeocidaris sp. (not werwekei)	sp. (not werwekei)	Archaeocidaris	Archaeocidaridae	Liege 11221	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Proterocidaris gigantea	gigantea	Proterocidaris	Proterocidaridae	Liege 11231	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Palaechinid indet.	?	?	Palaechinidae	Liege 300600	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Liege 11536	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Archaeocidaris wervekei	wervekei	Archaeocidaris	Archaeocidaridae	Liege 23 I+37F	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Liege 30056	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	Liege 11223	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	mudstone						Mottequin et al. 2015		Mississippian	
